path,youtube_id,channel_slug,channel_url,host,guest,threads,class,dedup_action,target_prefix,needs_rename,notes
source-archive/statecraft/2026-04-07/source-dialogue-works-seyed-m-marandi-iran-slams-trump-s-ultimatum-w-counter-ultimatum-war-hea-2026-04-07.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,spelling:display-name
source-archive/statecraft/2026-04-08/source-dialogue-works-scott-ritter-the-us-war-on-iran-just-collapsed-ceasefire-does-the-imposs-2026-04-08.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Scott Ritter,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-04-10/source-dialogue-works-amb-chas-freeman-israel-s-strategy-in-tatters-trump-takes-over-2026-04-10.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Chas Freeman,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-04-13/source-dialogue-works-col-jacques-baud-eu-destroys-trump-s-war-fantasy-leaves-him-humiliated-2026-04-13.md,3mtsBSkqW7M,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Col. Jacques Baud,baud,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-04-13/source-dialogue-works-larry-johnson-will-trump-s-iran-port-blockade-work-or-end-in-total-disas-2026-04-13.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Larry Johnson,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-04-13/source-dialogue-works-seyed-m-marandi-us-blockade-on-iran-just-triggered-iran-s-harshest-respo-2026-04-13.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-04-16/source-dialogue-works-andrei-martyanov-how-iran-exposed-trump-s-military-and-strategic-failure-full-breakdown-2026-04-16.md,9QGnItz7CsU,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Andrei Martyanov,martyanov,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-04-17/source-dialogue-works-larry-johnson-col-wilkerson-iran-just-fully-opened-the-strait-of-hormuz-its-over-for-trump-2026-04-17.md,ionE4H44LUA,dialogue-works,https://www.youtube.com/@NimaAlkhorshid,Dialogue Works,Larry Johnson & Col. Wilkerson,johnson,dw-host,keep,source-dialogue-works,False,inverted-yaml; opening:nima-host
source-archive/statecraft/2026-04-18/source-dialogue-works-seyed-m-marandi-iran-just-put-the-strait-of-hormuz-on-limited-mode-signs-2026-04-18.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-04-20/source-dialogue-works-col-jacques-baud-desperate-move-israel-just-lost-trump-s-last-minute-mov-2026-04-20.md,UrEuENJ13UA,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Col. Jacques Baud,baud,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-04-20/source-dialogue-works-larry-johnson-the-strait-of-hormuz-just-became-a-graveyard-for-us-domina-2026-04-20.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Larry Johnson,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-04-23/source-dialogue-works-andrei-martyanov-iran-just-shot-down-trump-s-blockade-and-israel-s-strategy-is-in-tatters-2026-04-23.md,UZt2dMeq6QM,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Andrei Martyanov,martyanov,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-04-24/source-dialogue-works-larry-johnson-iran-just-escorted-tankers-past-us-blockade-israel-waiting-2026-04-24.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Larry Johnson,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-04-27/source-dialogue-works-larry-johnson-drops-a-bombshell-generals-just-told-trump-to-stand-down-2026-04-27.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Larry Johnson,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-04-28/source-dialogue-works-col-larry-wilkerson-trumps-own-advisors-now-split-on-iran-israels-plan-decimated-2026-04-28.md,786X0CXFctA,dialogue-works,https://www.youtube.com/@NimaAlkhorshid,Dialogue Works,Col. Larry Wilkerson,alkhorshid,dw-host,keep,source-dialogue-works,False,inverted-yaml; opening:nima-host
source-archive/statecraft/2026-04-28/source-dialogue-works-helmer-middle-east-unthinkable-iran-play-2026-04-28.md,,,,,John Helmer,alkhorshid,dw-host,keep,source-dialogue-works,False,"inverted-yaml; opening:nima-host; spelling:display-name,speaker-label,scaffold-title"
source-archive/statecraft/2026-04-29/source-dialogue-works-anthony-aguilar-why-everything-you-knew-about-the-middle-east-just-colla-2026-04-29.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Lt. Col. Anthony Aguilar,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-01/source-dialogue-works-amb-chas-freeman-israel-s-grand-plan-collapsed-in-record-time-2026-05-01.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Chas Freeman,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-02/source-dialogue-works-seyed-m-marandi-hezbollah-s-fpv-drones-just-rocked-israel-multi-front-wa-2026-05-02.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-04/source-dialogue-works-anthony-aguilar-hormuz-canberra-blockade-2026-05-04.md,,,,Nima Alkhorshid,Lt. Col. Anthony Aguilar,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-05-04/source-dialogue-works-larry-johnson-hormuz-canberra-blockade-2026-05-04.md,,,,Nima Alkhorshid,Larry Johnson,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-05-05/source-dialogue-works-helmer-hormuz-beijing-2026-05-05.md,,,,Nima Alkhorshid,John Helmer,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-05/source-dialogue-works-marandi-hormuz-uae-china-2026-05-05.md,,,,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-05/source-dialogue-works-wilkerson-hormuz-blockade-2026-05-05.md,,,,Nima Alkhorshid,Larry Wilkerson,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-06/source-dialogue-works-ritter-operation-freedom-hormuz-iran-2026-05-06.md,,,,Nima Alkhorshid,Scott Ritter,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-07/source-dialogue-works-martyanov-iran-silent-weapon-that-frightens-the-pentagon-more-than-nukes-2026-05-07.md,,,,Nima Alkhorshid,Andrei Martyanov,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label,title"
source-archive/statecraft/2026-05-08/source-dialogue-works-freeman-hormuz-ceasefire-gulf-states-china-2026-05-08.md,,,,Nima Alkhorshid,Charles Freeman,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label,title"
source-archive/statecraft/2026-05-08/source-dialogue-works-johnson-hormuz-qatar-brics-trump-china-2026-05-08.md,,,,Nima Alkhorshid,Larry Johnson,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label,title"
source-archive/statecraft/2026-05-08/source-dialogue-works-postol-third-round-war-israel-worst-nightmare-yet-2026-05-08.md,,,,Nima Alkhorshid,Ted Postol,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,title"
source-archive/statecraft/2026-05-09/source-dialogue-works-marandi-hormuz-uae-ceasefire-occupied-country-2026-05-09.md,,dialogue-works,https://www.youtube.com/watch?v=RDvZv4mZTlg,Nima Alkhorshid,Seyed Mohammad Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,spelling:display-name
source-archive/statecraft/2026-05-10/source-dialogue-works-patrick-henningsen-iran-us-blockade-china-israel-2026-05-10.md,,dialogue-works,https://www.youtube.com/watch?v=HcCJpGh9M54,Nima Alkhorshid,Patrick Henningsen,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label,title"
source-archive/statecraft/2026-05-11/source-dialogue-works-baud-hormuz-security-architecture-2026-05-11.md,,dialogue-works,https://www.youtube.com/watch?v=5D-OD0iezZ8,Nima Alkhorshid,Col. Jacques Baud,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label,scaffold-title,title"
source-archive/statecraft/2026-05-11/source-dialogue-works-johnson-netanyahu-hormuz-china-israel-2026-05-11.md,,,,Nima Alkhorshid,Larry Johnson,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label,scaffold-title"
source-archive/statecraft/2026-05-12/source-dialogue-works-seyed-m-marandi-hezbollah-s-fpv-drones-humiliate-israeli-air-defenses-mu-2026-05-12.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-13/source-dialogue-works-crooke-iran-smashed-the-us-military-model-china-is-watching-2026-05-13.md,,dialogue-works,https://www.youtube.com/watch?v=IUeHkLFFpEI,Nima Alkhorshid,Alastair Crooke,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,title"
source-archive/statecraft/2026-05-13/source-dialogue-works-laith-marouf-israels-buffer-zone-collapses-2026-05-13.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Laith Marouf,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-13/source-dialogue-works-scott-ritter-iran-didn-t-break-it-adapted-now-stronger-than-ever-2026-05-13.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Scott Ritter,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-14/source-dialogue-works-andrei-martyanov-iran-and-russia-just-changed-war-forever-here-s-how-2026-05-14.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Andrei Martyanov,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-14/source-dialogue-works-lt-col-anthony-aguilar-israel-s-defeat-begins-hezbollah-and-yemen-just-h-2026-05-14.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Lt. Col. Anthony Aguilar,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-16/source-dialogue-works-jiang-xueqin-most-embarrassing-prediction-exposed-larry-johnson-nima-alkhorshid-2026-05-16.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Larry Johnson,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-16/source-dialogue-works-seyed-m-marandi-iran-just-warned-next-attack-total-obliteration-2026-05-16.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Seyed M. Marandi,marandi,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-18/source-dialogue-works-jacques-baud-israel-collapses-after-trumps-final-card-2026-05-18.md,HF65E99SIsw,dialogue-works,https://www.youtube.com/channel/UCkF-6h_Zgf9zXNUmUB-MzTw,Nima Alkhorshid,Jacques Baud,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-18/source-dialogue-works-larry-johnson-giant-mushroom-cloud-blasts-over-israeli-defense-company-what-we-know-2026-05-18.md,kIlLKqPzY8Y,dialogue-works,https://www.youtube.com/channel/UCkF-6h_Zgf9zXNUmUB-MzTw,Nima Alkhorshid,Larry Johnson,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-21/source-dialogue-works-alex-krainer-the-middle-east-and-europe-just-shifted-overnight-2026-05-21.md,,dialogue-works,https://www.youtube.com/@Nima4D,Nima Alkhorshid,Alex Krainer,krainer,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-21/source-dialogue-works-andrei-martyanov-hezbollah-annihilates-air-defense-its-all-blowing-up-2026-05-21.md,,dialogue-works,https://www.youtube.com/@Nima4D,Nima Alkhorshid,Andrei Martyanov,martyanov,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-21/source-dialogue-works-pepe-escobar-iran-wipes-out-trumps-attack-russia-chinas-massive-move-2026-05-21.md,,dialogue-works,https://www.youtube.com/@Nima4D,Nima Alkhorshid,Pepe Escobar,escobar,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-22/source-dialogue-works-larry-johnson-col-wilkerson-irans-unseen-move-us-laser-destroyers-cant-stop-whats-coming-2026-05-22.md,,dialogue-works,https://www.youtube.com/@NimaAlkhorshid,Dialogue Works,Larry Johnson & Col. Wilkerson,johnson,dw-host,keep,source-dialogue-works,False,inverted-yaml; opening:nima-host
source-archive/statecraft/2026-05-22/source-dialogue-works-stanislav-krapivnik-tulsi-gabbard-resigns-hezbollah-crushes-idf-war-becomes-unaffordable-2026-05-22.md,oWXaAN633c0,dialogue-works,https://www.youtube.com/@NimaAlkhorshid,Dialogue Works,Stanislav Krapivnik,alkhorshid,dw-host,keep,source-dialogue-works,False,inverted-yaml; opening:nima-host
source-archive/statecraft/2026-05-23/source-dialogue-works-marandi-irans-armed-forces-enter-highest-state-of-alert-war-next-2026-05-23.md,,dialogue-works,https://www.youtube.com/watch?v=3CWFQOwYh0M,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-25/source-dialogue-works-baud-trumps-last-card-just-shattered-israel-2026-05-25.md,,dialogue-works,https://www.youtube.com/watch?v=_KmFdY8_2D4,Nima Alkhorshid,Col. Jacques Baud,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label,scaffold-title,title"
source-archive/statecraft/2026-05-25/source-dialogue-works-johnson-us-iran-throw-down-over-the-strait-of-hormuz-ticking-time-bomb-2026-05-25.md,,,,Nima Alkhorshid,Larry Johnson,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label,title"
source-archive/statecraft/2026-05-26/source-dialogue-works-barnes-us-iran-final-confrontation-as-russia-drops-heaviest-strikes-on-ukraine-yet-2026-05-26.md,,dialogue-works,https://www.youtube.com/watch?v=1eAZc0q6MPs,Nima Alkhorshid,Robert Barnes,alkhorshid,dw-host,keep,source-dialogue-works,False,"spelling:display-name,speaker-label,scaffold-title,title"
source-archive/statecraft/2026-05-26/source-dialogue-works-helmer-trumps-iran-deal-fails-russias-oreshnik-delivers-final-blow-2026-05-26.md,,dialogue-works,https://www.youtube.com/watch?v=ZcgzWcvRHwU,Nima Alkhorshid,John Helmer,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label,scaffold-title,title"
source-archive/statecraft/2026-05-26/source-dialogue-works-marandi-iran-opens-fire-on-american-fighter-jets-2026-05-26.md,,dialogue-works,https://www.youtube.com/watch?v=suOa4WCxFGc,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label,scaffold-title,title"
source-archive/statecraft/2026-05-27/source-dialogue-works-scott-ritter-iran-hit-an-mq-9-russia-escalates-with-oreshnik-2026-05-27.md,,dialogue-works,https://www.youtube.com/@dialogueworks01/videos,Nima Alkhorshid,Scott Ritter,ritter,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-28/source-dialogue-works-alex-krainer-iran-avoided-us-tanker-then-did-this-in-the-strait-of-hormuz-2026-05-28.md,,dialogue-works,https://www.youtube.com/@Nima4D,Nima Alkhorshid,Alex Krainer,krainer,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-28/source-dialogue-works-andrei-martyanov-hezbollah-hits-idf-us-iran-fight-and-russia-picked-that-moment-to-strike-2026-05-28.md,,dialogue-works,https://www.youtube.com/@Nima4D,Nima Alkhorshid,Andrei Martyanov,martyanov,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-29/source-dialogue-works-chas-freeman-hezbollah-strikes-israel-hard-israel-now-prepares-for-war-with-egypt-turkey-2026-05-29.md,J91TtI--ANQ,dialogue-works,https://www.youtube.com/channel/UCkF-6h_Zgf9zXNUmUB-MzTw,Nima Alkhorshid,Chas Freeman,freeman,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-30/source-dialogue-works-seyed-m-marandi-iran-dropped-the-hammer-in-strait-of-hormuz-trump-s-no-tolls-plan-backfires-2026-05-30.md,fku0svs5mgk,dialogue-works,https://www.youtube.com/channel/UCkF-6h_Zgf9zXNUmUB-MzTw,Nima Alkhorshid,Seyed M. Marandi,marandi,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-05-31/source-dialogue-works-total-surrender-trump-dares-iran-but-they-just-dismantled-his-every-move-2026-05-31.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,,alkhorshid,dw-solo,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-01/source-dialogue-works-baud-trump-just-pulled-his-last-card-and-israel-is-in-shambles-2026-06-01.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Jacques Baud,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-01/source-dialogue-works-johnson-strait-of-hormuz-ticking-time-bomb-us-iran-threw-down-2026-06-01.md,bgmx1Uz_QT0,,,Nima Alkhorshid,Larry Johnson,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,title"
source-archive/statecraft/2026-06-01/source-dialogue-works-kent-breaking-iran-quits-all-peace-talks-effective-immediately-2026-06-01.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Joe Kent,alkhorshid,dw-host,keep,source-dialogue-works,False,spelling:display-name
source-archive/statecraft/2026-06-02/source-dialogue-works-helmer-irans-unthinkable-move-middle-east-never-same-2026-06-02.md,OVcXeOl-LSw,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,John Helmer,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-02/source-dialogue-works-marandi-rockets-from-lebanon-strike-deep-in-israel-decisive-iran-us-clash-imminent-2026-06-02.md,gfUh61RczdQ,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-02/source-dialogue-works-wilkerson-irans-quds-force-chief-red-sea-chokepoint-next-hormuz-2026-06-02.md,frZDd7KM3Fo,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Wilkerson,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-03/source-dialogue-works-barnes-the-iranian-navy-announces-it-targeted-a-us-warship-in-the-sea-of-oman-2026-06-03.md,,dialogue-works,https://www.youtube.com/watch?v=c9xkvJjlAC0,Nima Alkhorshid,Robert Barnes,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,speaker-label,scaffold-title,title"
source-archive/statecraft/2026-06-04/source-dialogue-works-alex-krainer-iran-us-on-retaliatory-mode-war-imminent-2026-06-04.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Alex Krainer,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-04/source-dialogue-works-andrei-martyanov-israel-s-military-just-got-humiliated-on-every-front-2026-06-04.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Andrei Martyanov,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-04/source-dialogue-works-matthew-hoh-section-224-the-provision-merging-the-us-and-israeli-militaries-2026-06-04.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Matthew Hoh,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-04/source-dialogue-works-patrick-henningsen-hezbollah-just-drew-the-line-israel-out-of-lebanon-completely-2026-06-04.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Patrick Henningsen,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-04/source-dialogue-works-stanislav-krapivnik-how-firepower-just-broke-two-wars-ukraine-middle-east-2026-06-04.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Stanislav Krapivnik,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-05/source-dialogue-works-crooke-irans-trigger-warning-withdraw-from-lebanon-any-violations-and-we-strike-2026-06-05.md,5RrorBzJhgs,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Alastair Crooke,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-05/source-dialogue-works-freeman-israels-free-fall-on-all-fronts-2026-06-05.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Charles Freeman,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-05/source-dialogue-works-johnson-wilkerson-iran-fires-missiles-at-us-destroyers-us-ships-flee-to-indian-ocean-2026-06-05.md,o6b4KXMS1aw,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson; Larry Wilkerson,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-05/source-dialogue-works-marandi-hormuz-toll-strike-on-kuwait-israel-decline-iranian-nuclear-bomb-2026-06-05.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,"spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-06/source-dialogue-works-freeman-the-greater-israel-project-is-collapsing-2026-06-06.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Charles Freeman,alkhorshid,dw-host,keep,source-dialogue-works,False,"spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-06/source-dialogue-works-marandi-iran-strikes-back-missiles-hit-kuwait-us-5th-fleet-in-bahrain-2026-06-06.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-06/source-dialogue-works-mcgovern-west-asia-changing-fast-israel-loses-big-putin-rejects-zelensky-2026-06-06.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Ray McGovern,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-07/source-dialogue-works-nima-urgent-iran-israel-trade-blows-yemen-launches-iran-hits-saudi-2026-06-07.md,,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,,alkhorshid,dw-solo,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-08/source-dialogue-works-baud-iran-israel-new-war-front-mediterranean-2026-06-08.md,CEXkLl7pVzo,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Jacques Baud,alkhorshid,dw-host,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-08/source-dialogue-works-larry-johnson-iran-missiles-rain-down-northern-israel-massive-strikes-2026-06-08.md,-jfbieXSiH0,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Larry Johnson,johnson|alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-09/source-dialogue-works-anthony-aguilar-iranian-drone-takes-down-us-apache-helicopter-war-imminent-2026-06-09.md,KJzmnJqWbX8,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Lt. Col. Anthony Aguilar,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-09/source-dialogue-works-helmer-putins-crisis-of-confidence-2026-06-09.md,SVN6F-3rZlM,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,John Helmer,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
source-archive/statecraft/2026-06-09/source-dialogue-works-iran-launches-immediate-retaliation-explosions-rock-bahrain-after-us-strikes-2026-06-09.md,8-_HAsWoFws,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,,alkhorshid,dw-solo,keep,source-dialogue-works,False,opening:nima-host; spelling:display-name
source-archive/statecraft/2026-06-09/source-dialogue-works-marandi-iran-drops-new-equation-israel-goes-against-trump-escapes-2026-06-09.md,12vCzfDomoE,dialogue-works,https://www.youtube.com/@dialogueworks01,Nima Alkhorshid,Seyed M. Marandi,alkhorshid,dw-host,keep,source-dialogue-works,False,"opening:nima-host; spelling:display-name,scaffold-title"
